DEPT          TVD           GR      TAB_DEN      TAB_RES         ROP5         DCAV         CRPM         A34H         P16H         P28H         P34H         TNPH          PEF         DRHO         RHOB 
       5093.80000   4943.73536    177.42040      0.00000      0.00000     69.00159      5.96952    100.50300    200.00000    145.80700    190.19270    204.52640      4.81600      2.86411      0.05292      2.68595
       5093.90000   4943.82261    157.67560      0.00000      0.00000     69.22975      5.97083    100.48580    200.00000    188.90720    198.21310    197.79590      4.49049      2.83726      0.05319      2.67194
       5094.00000   4943.90987    141.73160      0.00000      0.00000     69.55127      5.97320    100.46850    200.00000    232.08620    203.08800    196.84000      4.11771      2.79482      0.05397      2.65688
       5094.10000   4943.99712    135.71490      0.00000      0.00000     69.99998      5.97966    100.45120    200.00000    253.26560    189.66000    191.28980      3.72179      2.68490      0.05696      2.64144
       5094.20000   4944.08437    129.69830      0.00000      0.00000     70.16888      5.98529    100.43400    200.00000    258.00980    186.65210    190.04660      3.39694      2.58380      0.06001      2.64074
       5094.30000   4944.17162    124.16900      0.00000      0.00000     70.30071      5.98752    100.41670    200.00000    269.89440    193.09470    190.20500      3.11784      2.49571      0.06125      2.64130
       5094.40000   4944.25887    120.08630      0.00000      0.00000     70.56230      5.98039    100.39940    200.00000    317.05550    218.66050    190.83340      2.91366      2.43869      0.05706      2.63300
       5094.50000   4944.34612    118.35010      0.00000      0.00000     70.11978      5.98120    100.38220    200.00000    262.47860    213.02190    187.45930      2.80251      2.40962      0.05767      2.63747
       5094.60000   4944.43337    117.62210      0.00000      0.00000     69.67550      5.98346    100.36490    200.00000    181.19610    192.88790    178.17580      2.73865      2.37989      0.05911      2.64334
       5094.70000   4944.52062    117.40720      0.00000      0.00000     70.25084      5.97978    100.34760    200.00000    144.03060    161.68550    151.66940      2.72368      2.30678      0.05684      2.63608
       5094.80000   4944.60787    117.92290      0.00000      0.00000     69.90240      5.98364    100.33040    200.00000    127.52150    150.11600    152.61070      2.68442      2.32732      0.05890      2.63500
       5094.90000   4944.69512    118.78250      0.00000      0.00000     69.31261      5.99014    100.31310    200.00000    121.79210    148.14900    164.30660      2.63527      2.39034      0.06243      2.63539
       5095.00000   4944.78237    119.64200      0.00000      0.00000     69.76903      5.99168    100.29580    200.00000    121.79210    148.14900    164.30660      2.59443      2.44483      0.06296      2.62808
       5095.10000   4944.86962    117.64960      0.00000      0.00000     69.61293      5.99458    100.27860    200.00000    129.12420    143.77280    153.03840      2.56468      2.51477      0.06439      2.62466
       5095.20000   4944.95687    114.04310      0.00000      0.00000     69.27348      5.99723    100.26130    200.00000    137.55270    138.09850    137.32520      2.54454      2.58311      0.06576      2.62327
       5095.30000   4945.04412    110.81990      0.00000      0.00000     70.36526      5.99122    100.24400    200.00000    119.77490    142.75030    139.09120      2.55050      2.56407      0.06239      2.62000
       5095.40000   4945.13136    106.96930      0.00000      0.00000     70.16523      5.98253    100.22680    200.00000    129.72710    143.91750    141.33490      2.57271      2.49278      0.05751      2.61367
       5095.50000   4945.21861    103.05850      0.00000      0.00000     69.10938      5.97234    100.20950    200.00000    159.52030    143.58670    143.36110      2.60744      2.38981      0.05175      2.60510
       5095.60000   4945.30586    105.20720      0.00000      0.00000     69.06200      5.96850    100.19220    200.00000    190.69330    158.67320    136.64430      2.65725      2.37389      0.04940      2.59558
       5095.70000   4945.39310    107.35600      0.00000      0.00000     69.16502      5.97622    100.17500    200.00000    205.15760    165.67340    133.52770      2.73053      2.37967      0.05352      2.59603
       5095.80000   4945.48035    109.47900      0.00000      0.00000     69.39584      5.99397    100.15770    200.00000    204.93990    165.49240    133.50830      2.82230      2.40642      0.06325      2.60520
       5095.90000   4945.56759    109.47900      0.00000      0.00000     69.42905      6.01488    100.14040    200.00000    186.79530    150.40590    131.88950      2.76415      2.61421      0.07520      2.62104
       5096.00000   4945.65484    107.90610      0.00000      0.00000     70.11922      6.03359    100.12320    200.00000    171.52370    141.25020    127.49130      2.86190      2.69871      0.08623      2.63860
       5096.10000   4945.74208    104.68290      0.00000      0.00000     71.49869      6.05000    100.10590    200.00000    159.26650    138.31700    120.17700      3.12321      2.65387      0.09628      2.65799
       5096.20000   4945.82933    100.21690      0.00000      0.00000     70.25229      6.03150    100.08860    200.00000    176.69310    144.49620    130.80600      3.48360      2.54466      0.08557      2.64754
       5096.30000   4945.91657     97.12263      0.00000      0.00000     69.46791      6.01472    100.07140    200.00000    187.07270    148.14720    137.13350      3.73718      2.48112      0.07593      2.63862
       5096.40000   4946.00382     95.83335      0.00000      0.00000     69.39637      6.00176    100.05410    200.00000    187.07270    148.14720    137.13350      3.85009      2.47876      0.06863      2.63305
       5096.50000   4946.09106     94.54408      0.00000      0.00000     69.34204      5.98535    100.03680    200.00000    211.72830    152.92090    134.96600      3.51320      2.56516      0.05928      2.61999
       5096.60000   4946.17830     94.43405      0.00000      0.00000     69.71456      5.97493    100.01950    200.00000    210.27580    148.69620    133.14400      3.12807      2.63545      0.05324      2.60863
       5096.70000   4946.26554     96.15309      0.00000      0.00000     70.74668      5.97429    100.00230    200.00000    164.82240    129.83580    132.16630      2.73209      2.66811      0.05264      2.60098
       5096.80000   4946.35279     96.93954      0.00000      0.00000     69.81387      5.97206     99.96836    200.00000    176.87520    138.39390    132.03730      2.52535      2.55043      0.05125      2.59468
       5096.90000   4946.44003     97.73202      0.00000      0.00000     69.27444      5.97132     99.93191    200.00000    172.20280    140.26160    128.40480      2.40463      2.41711      0.05082      2.59357
       5097.00000   4946.52727     98.80641      0.00000      0.00000     70.05495      5.97388     99.89545    200.00000    118.95920    121.41950    117.84550      2.39309      2.29760      0.05246      2.60200
       5097.10000   4946.61451    100.76180      0.00000      0.00000     69.59688      5.97273     99.85899    200.00000    115.66550    115.21330    112.79240      2.44060      2.28846      0.05186      2.60242
       5097.20000   4946.70175    102.91060      0.00000      0.00000     69.08318      5.96994     99.82254    200.00000    121.06590    112.79680    110.08600      2.52817      2.29195      0.05030      2.59984
       5097.30000   4946.78899    105.05940      0.00000      0.00000     69.08384      5.96516     99.78609    200.00000    121.06590    112.79680    110.08600      2.68022      2.26789      0.04759      2.59430
       5097.40000   4946.87623    109.86240      0.00000      0.00000     69.14569      5.96589     99.74963    200.00000    107.58390    107.59670    107.87650      2.91451      2.32238      0.04801      2.59530
       5097.50000   4946.96347    116.40850      0.00000      0.00000     69.02087      5.97074     99.71318    200.00000     93.40459    102.87640    105.21350      3.18838      2.36805      0.05085      2.60289
       5097.60000   4947.05071    125.86320      0.00000      0.00000     68.27522      5.98311     99.67673    200.00000     89.18481    104.26770    103.15380      3.50862      2.31665      0.05824      2.62458
       5097.70000   4947.13795    136.25130      0.00000      0.00000     68.36439      5.98544     99.64027    200.00000     84.07307     95.84208     93.25854      3.80280      2.28437      0.05958      2.62759
       5097.80000   4947.22519    144.67460      0.00000      0.00000     68.72609      5.98411     99.60382    200.00000     79.71165     86.10776     82.95273      4.03174      2.26639      0.05871      2.62342
       5097.90000   4947.31242    143.81500      0.00000      0.00000     68.90495      5.98350     99.56737    200.00000     79.71165     86.10776     82.95273      4.03949      2.27644      0.05821      2.61898
       5098.00000   4947.39966    142.95550      0.00000      0.00000     69.17084      5.98373     99.53091    200.00000     79.71188     85.09998     83.43030      4.05294      2.35226      0.05812      2.61354
       5098.10000   4947.48690    141.34480      0.00000      0.00000     69.38942      5.98534     99.49446    200.00000     81.27493     85.03510     85.01799      -999.25      2.45597      0.05884      2.60972
       5098.20000   4947.57413    135.54300      0.00000      0.00000     69.11145      5.99240     99.45801    200.00000     91.55640     92.92532     91.52197      -999.25      2.53936      0.06293      2.61753
       5098.30000   4947.66137    132.57510      0.00000      0.00000     69.09457      5.99583     99.42155    200.00000     95.77203     94.34680     93.07533      -999.25      2.51316      0.06496      2.62227
       5098.40000   4947.74861    131.88920      0.00000      0.00000     69.16639      5.99723     99.38510    200.00000     95.50224     91.84379     91.17560      -999.25      2.42000      0.06586      2.62562
       5098.50000   4947.83584    136.40170      0.00000      0.00000     68.67007      5.99958     99.34864    200.00000     87.54498     88.54230     84.79119      -999.25      2.30926      0.06744      2.63282
       5098.60000   4947.92308    137.79840      0.00000      0.00000     68.76718      6.00417     99.31219    200.00000     84.20294     87.15569     82.10974      -999.25      2.27255      0.07022      2.63930
       5098.70000   4948.01031    136.93890      0.00000      0.00000     69.28128      6.01042     99.27573    200.00000     84.31415     87.20509     82.22904      -999.25      2.29080      0.07390      2.64539
       5098.80000   4948.09755    136.07940      0.00000      0.00000     69.58105      6.01761     99.23928    200.00000     86.29996     88.08722     84.35935      -999.25      2.33180      0.07826      2.65374
       5098.90000   4948.18478    134.30530      0.00000      0.00000     69.67442      6.02498     99.20283    200.00000     84.49139     85.87446     84.00600      -999.25      2.40130      0.08271      2.66154
       5099.00000   4948.27201    131.75430      0.00000      0.00000     69.58800      6.03243     99.16637    200.00000     79.42934     80.97860     81.45969      -999.25      2.49475      0.08721      2.66885
       5099.10000   4948.35925    132.61380      0.00000      0.00000     69.72449      6.03334     99.12992    200.00000     84.83468     80.97865     77.91216      -999.25      2.44779      0.08805      2.67496
       5099.20000   4948.44648    135.13730      -999.25      0.00000     69.43108      -999.25     99.09347    200.00000     82.09711     80.90573     75.91032      -999.25      -999.25      -999.25      -999.25
       5099.30000   4948.53371    139.43490      -999.25      0.00000     68.67936      -999.25     99.05701    200.00000     70.67827     80.75500     75.55637      -999.25      -999.25      -999.25      -999.25
       5099.40000   4948.62094    143.73250      -999.25      0.00000     69.88837      -999.25     99.02056    200.00000     70.22151     80.74898     75.54221      -999.25      -999.25      -999.25      -999.25
       5099.50000   4948.70818    148.68590      -999.25      0.00000     70.42591      -999.25     98.98411    200.00000     70.29419     81.35355     75.90568      -999.25      -999.25      -999.25      -999.25
       5099.60000   4948.79541    154.48770      -999.25      0.00000     69.98918      -999.25     98.94765    200.00000     70.46088     82.74016     76.73931      -999.25      -999.25      -999.25      -999.25
       5099.70000   4948.88264    158.52570      -999.25      0.00000     69.98759      -999.25     98.91120    200.00000     64.81026     78.50722     76.92315      -999.25      -999.25      -999.25      -999.25
       5099.80000   4948.96987    162.14340      -999.25      0.00000     69.92620      -999.25     98.87475    200.00000     60.41864     74.74686     77.04475      -999.25      -999.25      -999.25      -999.25
       5099.90000   4949.05710    165.36650      -999.25      0.00000     69.70425      -999.25     98.83829    200.00000     58.89823     72.58723     77.16708      -999.25      -999.25      -999.25      -999.25
       5100.00000   4949.14433    165.80490      -999.25      0.00000     69.49665      -999.25     98.80183    200.00000     58.69146     72.29352     77.18372      -999.25      -999.25      -999.25      -999.25
       5100.10000   4949.23156    165.80490      -999.25      0.00000     69.33237      -999.25     98.76538    200.00000     60.69629     74.17983     77.82785      -999.25      -999.25      -999.25      -999.25
       5100.20000   4949.31879    165.80490      -999.25      0.00000     69.24784      -999.25     98.72893    200.00000     66.59286     79.72781     79.72237      -999.25      -999.25      -999.25      -999.25
       5100.30000   4949.40601    163.52550      -999.25      0.00000     67.51205      -999.25     98.69247    200.00000     70.01304     85.49022     87.06981      -999.25      -999.25      -999.25      -999.25
       5100.40000   4949.49324    160.10460      -999.25      0.00000     65.91077      -999.25     98.65602    200.00000     73.08330     89.76621     94.72022      -999.25      -999.25      -999.25      -999.25
       5100.50000   4949.58047    155.16240      -999.25      0.00000     65.53849      -999.25     98.61957    200.00000     76.65907     90.32088    100.12400      -999.25      -999.25      -999.25      -999.25
       5100.60000   4949.66770    155.83110      -999.25      0.00000     65.45688      -999.25     98.58311    200.00000     99.08636     98.90891    102.14010      -999.25      -999.25      -999.25      -999.25
       5100.70000   4949.75493    158.19470      -999.25      0.00000     65.63404      -999.25     98.54666    200.00000    120.34660    107.23610    102.89060      -999.25      -999.25      -999.25      -999.25
       5100.80000   4949.84215    160.55840      -999.25      0.00000     66.34092      -999.25     98.51021    200.00000    120.34660    107.23610    102.89060      -999.25      -999.25      -999.25      -999.25
       5100.90000   4949.92938    162.92210      -999.25      0.00000     65.82371      -999.25     98.47375    200.00000    141.43620    120.16030    111.32360      -999.25      -999.25      -999.25      -999.25
       5101.00000   4950.01660    165.28580      -999.25      0.00000     64.99686      -999.25     98.43730    200.00000    160.76170    134.44230    120.63440      -999.25      -999.25      -999.25      -999.25
       5101.10000   4950.10383    167.64940      -999.25      0.00000     64.85258      -999.25     98.40085    200.00000    139.20740    133.67650    120.09280      -999.25      -999.25      -999.25      -999.25
       5101.20000   4950.19105    161.49360      -999.25      0.00000     65.46873      -999.25     98.36440    200.00000    117.65470    127.86890    121.39910      -999.25      -999.25      -999.25      -999.25
       5101.30000   4950.27828    151.05220      -999.25      0.00000     66.19248      -999.25     98.32794    200.00000    106.88770    123.54680    123.62530      -999.25      -999.25      -999.25      -999.25
       5101.40000   4950.36550    139.87840      -999.25      0.00000     65.39894      -999.25     98.29148    200.00000    158.20690    141.94310    125.95430      -999.25      -999.25      -999.25      -999.25
       5101.50000   4950.45273    130.85010      -999.25      0.00000     65.25737      -999.25     98.25503    200.00000    177.50290    148.86000    126.82990      -999.25      -999.25      -999.25      -999.25
       5101.60000   4950.53995    124.05990      -999.25      0.00000     65.52047      -999.25     98.21857    200.00000    176.94110    148.63070    127.23660      -999.25      -999.25      -999.25      -999.25
       5101.70000   4950.62717    125.77890      -999.25      0.00000     65.88996      -999.25     98.18212    200.00000    171.32300    146.33750    131.30320      -999.25      -999.25      -999.25      -999.25
       5101.80000   4950.71440    127.49790      -999.25      0.00000     66.80933      -999.25     98.14567    200.00000    165.11710    150.28490    135.80500      -999.25      -999.25      -999.25      -999.25
       5101.90000   4950.80162    129.36220      -999.25      0.00000     68.05383      -999.25     98.10921    200.00000    158.16330    158.30360    140.84550      -999.25      -999.25      -999.25      -999.25
       5102.00000   4950.88884    133.87470      -999.25      0.00000     67.84702      -999.25     98.07276    200.00000    145.46640    156.80050    149.86590      -999.25      -999.25      -999.25      -999.25
       5102.10000   4950.97606    136.79880      -999.25      0.00000     58.05670      -999.25     98.03631    200.00000    132.60090    148.84710    148.23770      -999.25      -999.25      -999.25      -999.25
       5102.20000   4951.06329    138.30720      -999.25      0.00000     39.76966      -999.25     98.00000    200.00000    119.63670    135.18270    137.13490      -999.25      -999.25      -999.25      -999.25
       5102.30000   4951.15051    140.88580      -999.25      0.00000     39.00461      -999.25     98.00000    200.00000    119.63670    135.18270    137.13490      -999.25      -999.25      -999.25      -999.25
       5102.40000   4951.23773    143.46440      -999.25      0.00000     38.59045      -999.25     98.00000    200.00000    117.74470    134.62970    140.53150      -999.25      -999.25      -999.25      -999.25
       5102.50000   4951.32495    146.04290      -999.25      0.00000     38.55643      -999.25     98.00000    200.00000    113.80330    133.47760    147.60780      -999.25      -999.25      -999.25      -999.25
       5102.60000   4951.41217    154.37330      -999.25      0.00000     39.13906      -999.25     98.00000    200.00000    161.85850    156.38160    141.15430      -999.25      -999.25      -999.25      -999.25
       5102.70000   4951.49939    163.33980      -999.25      0.00000     39.35225      -999.25     98.00000    200.00000    168.90030    167.16480    149.30720      -999.25      -999.25      -999.25      -999.25
       5102.80000   4951.58660    172.79450      -999.25      0.00000     39.04236      -999.25     98.00000    200.00000    118.87050    160.55580    177.48390      -999.25      -999.25      -999.25      -999.25
       5102.90000   4951.67382    179.12740      -999.25      0.00000     39.13669      -999.25     98.00000    200.00000    134.84870    157.20380    171.54960      -999.25      -999.25      -999.25      -999.25
       5103.00000   4951.76104    183.49380      -999.25      0.00000     39.12213      -999.25     98.00000    200.00000    148.81110    155.34220    165.76500      -999.25      -999.25      -999.25      -999.25
       5103.10000   4951.84826    185.21280      -999.25      0.00000     38.86719      -999.25     98.00000    200.00000    148.81110    155.34220    165.76500      -999.25      -999.25      -999.25      -999.25
       5103.20000   4951.93548    186.93180      -999.25      0.00000     38.23885      -999.25     98.00000    200.00000    184.95210    174.23700    174.32820      -999.25      -999.25      -999.25      -999.25
       5103.30000   4952.02269    187.85670      -999.25      0.00000     35.96204      -999.25     98.00000    200.00000    225.74410    188.11110    178.59030      -999.25      -999.25      -999.25      -999.25
       5103.40000   4952.10991    187.21200      -999.25      0.00000     30.54769      -999.25     98.00000    200.00000    264.10060    185.98510    171.59740      -999.25      -999.25      -999.25      -999.25
       5103.50000   4952.19713    185.52050      -999.25      0.00000     29.53122      -999.25     98.00000    200.00000    237.05950    180.74410    170.69680      -999.25      -999.25      -999.25      -999.25
       5103.60000   4952.28434    183.40090      -999.25      0.00000     32.04166      -999.25     98.00000    200.00000    215.50840    179.46180    167.98040      -999.25      -999.25      -999.25      -999.25
       5103.70000   4952.37156    180.82240      -999.25      0.00000     40.75412      -999.25     98.00000    200.00000    244.96210    189.74890    157.28820      -999.25      -999.25      -999.25      -999.25
       5103.80000   4952.45877    178.24380      -999.25      0.00000     43.47675      -999.25     98.00000    200.00000    251.91310    192.17670    154.76490      -999.25      -999.25      -999.25      -999.25
       5103.90000   4952.54599    177.72810      -999.25      0.00000     44.19855      -999.25     98.00000    200.00000    246.08280    188.27240    154.07480      -999.25      -999.25      -999.25      -999.25
       5104.00000   4952.63320    183.74480      -999.25      0.00000     44.44352      -999.25     98.00000    200.00000    221.78960    172.00490    151.19940      -999.25      -999.25      -999.25      -999.25
       5104.10000   4952.72042    189.76140      -999.25      0.00000     43.94125      -999.25     98.00000    200.00000    228.26310    174.46470    163.92830      -999.25      -999.25      -999.25      -999.25
       5104.20000   4952.80763    200.44000      -999.25      0.00000     43.34203      -999.25     98.00663    200.00000    239.51180    182.98340    175.27140      -999.25      -999.25      -999.25      -999.25
       5104.30000   4952.89484    230.73800      -999.25      0.00000     43.58215      -999.25     98.04117    200.00000    219.50020    185.73930    154.73640      -999.25      -999.25      -999.25      -999.25
       5104.40000   4952.98206    256.72980      -999.25      0.00000     43.58215      -999.25     98.07570    200.00000    193.60820    179.36330    148.18730      -999.25      -999.25      -999.25      -999.25
       5104.50000   4953.06927    276.83730      -999.25      0.00000     43.55103      -999.25     98.11024    200.00000    168.94300    170.02060    148.53140      -999.25      -999.25      -999.25      -999.25
       5104.60000   4953.15648    274.68850      -999.25      0.00000     44.04435      -999.25     98.14477    200.00000    168.94300    170.02060    148.53140      -999.25      -999.25      -999.25      -999.25
       5104.70000   4953.24369    272.53970      -999.25      0.00000     44.78005      -999.25     98.17931    200.00000    151.29620    170.02100    161.36520      -999.25      -999.25      -999.25      -999.25
       5104.80000   4953.33090    268.14240      -999.25      0.00000     46.96417      -999.25     98.21384    200.00000    125.32810    168.77870    178.77510      -999.25      -999.25      -999.25      -999.25
       5104.90000   4953.41812    242.57180      -999.25      0.00000     61.38864      -999.25     98.24837    200.00000    122.85110    155.83160    165.20550      -999.25      -999.25      -999.25      -999.25
       5105.00000   4953.50533    220.31980      -999.25      0.00000     68.48710      -999.25     98.28291    200.00000    142.14140    161.97990    165.88910      -999.25      -999.25      -999.25      -999.25
       5105.10000   4953.59254    201.07690      -999.25      0.00000     70.00055      -999.25     98.31744    200.00000    176.01150    181.43530    176.69310      -999.25      -999.25      -999.25      -999.25
       5105.20000   4953.67975    192.26680      -999.25      0.00000     69.46529      -999.25     98.35198    200.00000    176.01150    181.43530    176.69310      -999.25      -999.25      -999.25      -999.25
       5105.30000   4953.76696    186.94730      -999.25      0.00000     69.00333      -999.25     98.38652    200.00000    179.23890    178.76330    167.85740      -999.25      -999.25      -999.25      -999.25
       5105.40000   4953.85416    184.79850      -999.25      0.00000     68.60796      -999.25     98.42105    200.00000    185.39810    173.66410    150.99530      -999.25      -999.25      -999.25      -999.25
       5105.50000   4953.94137    182.64970      -999.25      0.00000     67.97068      -999.25     98.45559    200.00000    148.77870    164.14810    162.14960      -999.25      -999.25      -999.25      -999.25
       5105.60000   4954.02858    184.48990      -999.25      0.00000     68.74677      -999.25     98.49012    200.00000    131.78740    155.50120    163.66180      -999.25      -999.25      -999.25      -999.25
       5105.70000   4954.11579    190.72140      -999.25      0.00000     71.07874      -999.25     98.52466    200.00000    136.40340    147.81110    154.55970      -999.25      -999.25      -999.25      -999.25
       5105.80000   4954.20300    191.63420      -999.25      0.00000     69.97278      -999.25     98.55920    200.00000    159.41460    155.74860    160.03450      -999.25      -999.25      -999.25      -999.25
       5105.90000   4954.29020    190.53150      -999.25      0.00000     69.15074      -999.25     98.59373    200.00000    182.63030    158.60420    158.18280      -999.25      -999.25      -999.25      -999.25
       5106.00000   4954.37741    187.09340      -999.25      0.00000     68.93984      -999.25     98.62827    200.00000    204.87970    153.61530    145.55720      -999.25      -999.25      -999.25      -999.25
       5106.10000   4954.46462    182.48980      -999.25      0.00000     69.31081      -999.25     98.66280    200.00000    207.01560    153.13640    144.34510      -999.25      -999.25      -999.25      -999.25
       5106.20000   4954.55182    177.76250      -999.25      0.00000     69.58813      -999.25     98.69733    200.00000    202.46880    152.95660    143.35510      -999.25      -999.25      -999.25      -999.25
       5106.30000   4954.63903    173.03520      -999.25      0.00000     69.61187      -999.25     98.73187    200.00000    190.50350    152.48340    140.74990      -999.25      -999.25      -999.25      -999.25
       5106.40000   4954.72623    166.28450      -999.25      0.00000     70.34810      -999.25     98.76640    200.00000    181.60900    147.69550    135.69270      -999.25      -999.25      -999.25      -999.25
       5106.50000   4954.81344    160.76300      -999.25      0.00000     70.38083      -999.25     98.80094    200.00000    178.05750    143.57970    131.10430      -999.25      -999.25      -999.25      -999.25
       5106.60000   4954.90064    158.39930      -999.25      0.00000     68.75692      -999.25     98.83547    200.00000    184.21680    142.27650    128.28910      -999.25      -999.25      -999.25      -999.25
       5106.70000   4954.98785    158.64000      -999.25      0.00000     68.80950      -999.25     98.87001    200.00000    168.87810    137.46600    122.73720      -999.25      -999.25      -999.25      -999.25
       5106.80000   4955.07505    159.49950      -999.25      0.00000     69.20940      -999.25     98.90454    200.00000    154.23800    133.42490    118.29650      -999.25      -999.25      -999.25      -999.25
       5106.90000   4955.16225    160.35900      -999.25      0.00000     69.48059      -999.25     98.93908    200.00000    154.23800    133.42490    118.29650      -999.25      -999.25      -999.25      -999.25
       5107.00000   4955.24946    163.34150      -999.25      0.00000     69.72921      -999.25     98.97362    200.00000    159.59860    129.61300    113.51430      -999.25      -999.25      -999.25      -999.25
       5107.10000   4955.33666    167.50160      -999.25      0.00000     69.62267      -999.25     99.00815    200.00000    154.06430    124.58040    111.09850      -999.25      -999.25      -999.25      -999.25
       5107.20000   4955.42386    173.30330      -999.25      0.00000     68.38951      -999.25     99.04269    200.00000    107.78020    119.49300    121.23260      -999.25      -999.25      -999.25      -999.25
       5107.30000   4955.51106    174.05630      -999.25      0.00000     67.93973      -999.25     99.07722    200.00000    106.21820    121.89190    117.41730      -999.25      -999.25      -999.25      -999.25
       5107.40000   4955.59826    172.76700      -999.25      0.00000     68.01501      -999.25     99.11176    200.00000    123.77130    126.76050    109.44450      -999.25      -999.25      -999.25      -999.25
       5107.50000   4955.68547    171.47770      -999.25      0.00000     68.98952      -999.25     99.14629    200.00000    145.75250    129.21650    107.88570      -999.25      -999.25      -999.25      -999.25
       5107.60000   4955.77267    166.90680      -999.25      0.00000     68.57837      -999.25     99.18082    200.00000    153.13820    130.04170    107.36200      -999.25      -999.25      -999.25      -999.25
       5107.70000   4955.85987    160.55500      -999.25      0.00000     67.72678      -999.25     99.21536    200.00000    148.37490    128.53460    107.80780      -999.25      -999.25      -999.25      -999.25
       5107.80000   4955.94707    153.46400      -999.25      0.00000     68.47684      -999.25     99.24989    200.00000    114.35130    117.76970    110.99210      -999.25      -999.25      -999.25      -999.25
       5107.90000   4956.03427    147.29950      -999.25      0.00000     68.49101      -999.25     99.28443    200.00000     99.67365    116.73490    124.50370      -999.25      -999.25      -999.25      -999.25
       5108.00000   4956.12146    142.50340      -999.25      0.00000     68.08987      -999.25     99.31897    200.00000     98.77529    122.24940    142.72190      -999.25      -999.25      -999.25      -999.25
       5108.10000   4956.20866    145.51170      -999.25      0.00000     68.11719      -999.25     99.35350    200.00000    114.84810    132.53950    143.85480      -999.25      -999.25      -999.25      -999.25
       5108.20000   4956.29586    148.52000      -999.25      0.00000     68.21387      -999.25     99.38804    200.00000    121.79150    136.98480    144.34430      -999.25      -999.25      -999.25      -999.25
       5108.30000   4956.38306    151.38650      -999.25      0.00000     68.39272      -999.25     99.42257    200.00000    122.50850    137.60260    144.96270      -999.25      -999.25      -999.25      -999.25
       5108.40000   4956.47026    151.17160      -999.25      0.00000     69.21073      -999.25     99.45711    200.00000    138.80390    151.64260    159.01750      -999.25      -999.25      -999.25      -999.25
       5108.50000   4956.55745    150.73330      -999.25      0.00000     69.40981      -999.25     99.49165    200.00000    169.22670    165.56300    166.78250      -999.25      -999.25      -999.25      -999.25
       5108.60000   4956.64465    150.08860      -999.25      0.00000     69.03755      -999.25     99.52618    200.00000    212.69020    179.37300    168.74130      -999.25      -999.25      -999.25      -999.25
       5108.70000   4956.73185    150.51410      -999.25      0.00000     69.13200      -999.25     99.56071    200.00000    266.27370    196.31530    175.58930      -999.25      -999.25      -999.25      -999.25
       5108.80000   4956.81904    152.16090      -999.25      0.00000     69.46248      -999.25     99.59525    200.00000    254.05460    202.28920    186.31250      -999.25      -999.25      -999.25      -999.25
       5108.90000   4956.90624    155.16930      -999.25      0.00000     70.05491      -999.25     99.62978    200.00000    168.18040    195.97930    201.34880      -999.25      -999.25      -999.25      -999.25
       5109.00000   4956.99343    158.17760      -999.25      0.00000     69.37391      -999.25     99.66432    200.00000    163.71500    195.65120    202.13060      -999.25      -999.25      -999.25      -999.25
       5109.10000   4957.08063    161.18590      -999.25      0.00000     69.08610      -999.25     99.69885    200.00000    218.17670    214.72600    209.64290      -999.25      -999.25      -999.25      -999.25
       5109.20000   4957.16782    164.19420      -999.25      0.00000     69.42733      -999.25     99.73339    200.00000    346.62410    259.71380    227.36040      -999.25      -999.25      -999.25      -999.25
       5109.30000   4957.25502    164.68840      -999.25      0.00000     68.81080      -999.25     99.76792    200.00000    542.88210    319.55810    233.16450      -999.25      -999.25      -999.25      -999.25
       5109.40000   4957.34221    164.41850      -999.25      0.00000     69.00227      -999.25     99.80246    200.00000    691.38620    346.60430    237.01970      -999.25      -999.25      -999.25      -999.25
       5109.50000   4957.42940    163.34410      -999.25      0.00000     70.71132      -999.25     99.83699    200.00000    748.13510    316.48000    239.83740      -999.25      -999.25      -999.25      -999.25
       5109.60000   4957.51660    165.38200      -999.25      0.00000     70.65489      -999.25     99.87153    200.00000    723.67020    339.68840    263.00600      -999.25      -999.25      -999.25      -999.25
       5109.70000   4957.60379    167.96060      -999.25      0.00000     70.01227      -999.25     99.90607    200.00000    697.74950    361.51020    280.95100      -999.25      -999.25      -999.25      -999.25
       5109.80000   4957.69098    170.53910      -999.25      0.00000     68.79700      -999.25     99.94060    200.00000    697.74950    361.51020    280.95100      -999.25      -999.25      -999.25      -999.25
       5109.90000   4957.77817    182.10130      -999.25      0.00000     68.81371      -999.25     99.97514    200.00000    452.53280    331.32730    308.40990      -999.25      -999.25      -999.25      -999.25
       5110.00000   4957.86536    196.21460      -999.25      0.00000     69.08705      -999.25     99.99516    200.00000    284.85390    337.59870    334.99320      -999.25      -999.25      -999.25      -999.25
       5110.10000   4957.95256    211.25620      -999.25      0.00000     69.24798      -999.25     99.97790    200.00000    470.27570    456.53050    342.11180      -999.25      -999.25      -999.25      -999.25
       5110.20000   4958.03975    224.34830      -999.25      0.00000     69.27077      -999.25     99.96063    200.00000    755.85190    475.84990    314.63720      -999.25      -999.25      -999.25      -999.25
       5110.30000   4958.12694    234.71750      -999.25      0.00000     69.25089      -999.25     99.94336    200.00000    886.57530    442.96270    299.59450      -999.25      -999.25      -999.25      -999.25
       5110.40000   4958.21413    238.15560      -999.25      0.00000     69.23734      -999.25     99.92609    200.00000    397.67560    343.68100    362.66530      -999.25      -999.25      -999.25      -999.25
